Customer_ID,Churn,Usage
C079080,0,private
C079081,1,private
C079082,1,private
C079083,0,public
C079084,0,private
C079085,0,private
C079086,0,public
C079087,0,private
C079088,0,public
C079089,0,private
C079090,1,public
C079091,1,private
C079092,1,private
C079093,0,public
C079094,0,public
C079095,1,private
C079096,1,private
C079097,0,private
C079098,0,private
C079099,1,private
C079100,0,public
C079101,0,public
C079102,1,public
C079103,0,private
C079104,0,private
C079105,0,private
C079106,1,private
C079107,1,public
C079108,0,private
C079109,1,public
C079110,1,public
C079111,1,public
C079112,1,public
C079113,1,private
C079114,0,private
C079115,0,private
C079116,0,private
C079117,0,private
C079118,0,public
C079119,0,private
C079120,0,private
C079121,1,private
C079122,1,private
C079123,1,private
C079124,0,private
C079125,1,public
C079126,0,private
C079127,0,public
C079128,1,private
C079129,1,private
C079130,0,private
C079131,0,private
C079132,0,private
C079133,0,private
C079134,0,private
C079135,0,private
C079136,0,private
C079137,0,private
C079138,0,private
C079139,1,private
C079140,0,private
C079141,1,private
C079142,1,private
C079143,1,public
C079144,1,public
C079145,1,private
C079146,1,private
C079147,1,private
C079148,0,public
C079149,0,public
C079150,0,public
C079151,0,private
C079152,0,private
C079153,1,private
C079154,1,private
C079155,1,private
C079156,1,private
C079157,0,public
C079158,0,private
C079159,0,private
C079160,0,private
C079161,0,private
C079162,1,public
C079163,1,public
C079164,1,public
C079165,1,public
C079166,1,public
C079167,0,public
C079168,1,public
C079169,1,private
C079170,0,private
C079171,1,private
C079172,1,private
C079173,1,private
C079174,0,public
C079175,1,private
C079176,1,private
C079177,0,private
C079178,0,public
C079179,1,public
C079180,0,public
C079181,0,public
C079182,0,private
C079183,0,public
C079184,0,public
C079185,0,private
C079186,0,public
C079187,0,private
C079188,0,private
C079189,1,private
C079190,0,private
C079191,0,private
C079192,0,public
C079193,1,private
C079194,0,public
C079195,0,public
C079196,1,private
C079197,1,public
C079198,1,public
C079199,1,private
C079200,0,private
C079201,1,private
C079202,0,private
C079203,0,private
C079204,0,private
C079205,0,private
C079206,0,private
C079207,1,private
C079208,0,public
C079209,0,public
C079210,0,public
C079211,0,private
C079212,1,private
C079213,0,private
C079214,1,private
C079215,0,public
C079216,0,public
C079217,1,private
C079218,1,private
C079219,1,private
C079220,1,private
C079221,1,private
C079222,1,private
C079223,0,public
C079224,1,public
C079225,0,public
C079226,0,private
C079227,0,private
C079228,0,private
C079229,0,public
C079230,1,private
C079231,0,private
C079232,0,private
C079233,1,public
C079234,0,private
C079235,0,private
C079236,1,private
C079237,1,private
C079238,0,private
C079239,1,public
C079240,0,private
C079241,0,private
C079242,0,public
C079243,0,public
C079244,1,private
C079245,0,private
C079246,0,private
C079247,0,private
C079248,0,private
C079249,0,public
C079250,1,private
C079251,0,public
C079252,0,public
C079253,0,private
C079254,1,private
C079255,1,private
C079256,0,private
C079257,0,private
C079258,0,private
C079259,0,public
C079260,0,private
C079261,1,private
C079262,1,private
C079263,1,private
C079264,0,public
C079265,0,private
C079266,0,private
C079267,0,public
C079268,0,private
C079269,1,private
C079270,1,private
C079271,0,private
C079272,0,private
C079273,1,private
C079274,1,private
C079275,1,private
C079276,0,public
C079277,0,private
C079278,0,public
C079279,0,private
C079280,0,private
C079281,1,private
C079282,0,private
C079283,0,public
C079284,0,private
C079285,0,private
C079286,1,private
C079287,0,private
C079288,1,private
C079289,1,private
C079290,0,public
C079291,1,public
C079292,0,private
C079293,0,private
C079294,1,public
C079295,0,private
C079296,0,private
C079297,0,private
C079298,0,public
C079299,0,private
C079300,0,private
C079301,0,private
C079302,0,private
C079303,0,private
C079304,0,public
C079305,0,public
C079306,1,public
C079307,0,public
C079308,0,public
C079309,0,public
C079310,0,public
C079311,0,private
C079312,1,public
C079313,1,public
C079314,0,private
C079315,1,private
C079316,1,public
C079317,1,private
C079318,0,private
C079319,0,public
C079320,1,private
C079321,0,public
C079322,0,private
C079323,1,private
C079324,1,public
C079325,1,private
C079326,1,private
C079327,0,private
C079328,1,private
C079329,0,private
C079330,1,private
C079331,0,private
C079332,0,private
C079333,0,private
C079334,1,private
C079335,1,private
C079336,1,private
C079337,1,public
C079338,0,private
C079339,1,private
C079340,1,public
C079341,0,private
C079342,1,private
C079343,0,private
C079344,1,private
C079345,0,private
C079346,0,private
C079347,0,private
C079348,1,private
C079349,0,private
C079350,0,public
C079351,0,public
C079352,0,public
C079353,0,public
C079354,0,private
C079355,0,private
C079356,0,public
C079357,0,public
C079358,0,public
C079359,0,private
C079360,1,public
C079361,1,private
C079362,0,private
C079363,0,private
C079364,1,public
C079365,1,private
C079366,1,private
C079367,1,private
C079368,0,private
C079369,0,public
C079370,1,public
C079371,1,public
C079372,0,public
C079373,1,private
C079374,0,public
C079375,0,public
C079376,1,private
C079377,0,public
C079378,0,private
C079379,0,public
C079380,0,private
C079381,0,private
C079382,1,private
C079383,0,private
C079384,0,private
C079385,1,private
C079386,1,public
C079387,1,private
C079388,1,public
C079389,1,public
C079390,1,private
C079391,1,private
C079392,1,private
C079393,1,private
C079394,0,private
C079395,0,private
C079396,0,private
C079397,0,private
C079398,0,private
C079399,1,private
C079400,0,private
C079401,1,public
C079402,1,private
C079403,0,private
C079404,1,private
C079405,1,private
C079406,1,private
C079407,0,private
C079408,1,private
C079409,1,private
C079410,0,private
C079411,0,public
C079412,0,private
C079413,1,private
C079414,1,public
C079415,0,private
C079416,0,public
C079417,0,private
C079418,0,private
C079419,0,public
C079420,0,private
C079421,1,private
C079422,0,public
C079423,0,private
C079424,1,private
C079425,0,private
C079426,1,private
C079427,1,private
C079428,1,public
C079429,1,private
C079430,0,private
C079431,1,private
C079432,1,private
C079433,0,private
C079434,0,public
C079435,0,public
C079436,0,public
C079437,1,private
C079438,0,private
C079439,0,public
C079440,0,private
C079441,1,public
C079442,0,private
C079443,0,private
C079444,1,private
C079445,0,public
C079446,0,public
C079447,0,private
C079448,1,public
C079449,0,public
C079450,1,private
C079451,0,public
C079452,0,private
C079453,1,private
C079454,1,private
C079455,0,public
C079456,0,private
C079457,1,public
C079458,0,private
C079459,1,private
C079460,1,private
C079461,1,private
C079462,0,private
C079463,1,private
C079464,0,public
C079465,0,public
C079466,0,private
C079467,0,private
C079468,0,private
C079469,1,private
C079470,0,private
C079471,1,public
C079472,0,private
C079473,0,private
C079474,0,private
C079475,0,private
C079476,1,public
C079477,1,private
C079478,0,private
C079479,0,private
C079480,1,public
C079481,1,private
C079482,0,private
C079483,0,private
C079484,1,public
C079485,1,private
C079486,1,private
C079487,0,private
C079488,1,private
C079489,0,public
C079490,1,public
C079491,0,private
C079492,1,private
C079493,0,private
C079494,0,private
C079495,0,private
C079496,0,public
C079497,0,private
C079498,0,private
C079499,0,public
C079500,0,private
C079501,0,public
C079502,0,private
C079503,0,public
C079504,1,public
C079505,1,public
C079506,1,private
C079507,0,private
C079508,0,public
C079509,0,private
C079510,0,public
C079511,1,private
C079512,0,public
C079513,1,public
C079514,1,private
C079515,0,private
C079516,0,private
C079517,1,private
C079518,0,private
C079519,0,public
C079520,1,public
C079521,0,public
C079522,0,public
C079523,0,private
C079524,0,public
C079525,0,public
C079526,0,private
C079527,0,private
C079528,0,private
C079529,0,private
C079530,0,private
C079531,0,private
C079532,1,private
C079533,1,public
C079534,0,private
C079535,1,public
C079536,0,public
C079537,0,private
C079538,1,private
C079539,0,private
C079540,0,private
C079541,1,private
C079542,0,private
C079543,0,public
C079544,1,private
C079545,1,private
C079546,1,public
C079547,1,public
C079548,0,private
C079549,0,private
C079550,0,private
C079551,1,private
C079552,0,private
C079553,0,public
C079554,0,private
C079555,0,private
C079556,1,private
C079557,1,public
C079558,0,public
C079559,0,private
C079560,0,private
C079561,0,private
C079562,0,private
C079563,0,private
C079564,0,private
C079565,1,private
C079566,0,private
C079567,1,private
C079568,0,private
C079569,1,private
C079570,0,private
C079571,0,public
C079572,0,private
C079573,0,public
C079574,1,private
C079575,1,public
C079576,1,public
C079577,0,private
C079578,0,private
C079579,1,private
C079580,1,private
C079581,1,private
C079582,0,private
C079583,1,private
C079584,0,public
C079585,0,private
C079586,1,private
C079587,0,private
C079588,0,private
C079589,1,private
C079590,1,private
C079591,0,private
C079592,0,private
C079593,0,public
C079594,0,private
C079595,0,private
C079596,0,private
C079597,0,private
C079598,1,public
C079599,1,private
C079600,0,public
C079601,1,public
C079602,1,private
C079603,1,private
C079604,0,private
C079605,0,private
C079606,0,public
C079607,1,private
C079608,0,private
C079609,1,public
C079610,0,public
C079611,0,private
C079612,0,private
C079613,1,private
C079614,0,private
C079615,1,private
C079616,0,public
C079617,1,private
C079618,1,private
C079619,0,private
C079620,0,private
C079621,1,private
C079622,1,private
C079623,1,public
C079624,1,private
C079625,0,private
C079626,1,public
C079627,1,public
C079628,0,public
C079629,1,private
C079630,0,private
C079631,1,private
C079632,0,private
C079633,1,private
C079634,0,public
C079635,1,private
C079636,0,public
C079637,1,public
C079638,0,private
C079639,0,public
C079640,0,private
C079641,1,private
C079642,0,public
C079643,0,private
C079644,1,private
C079645,0,public
C079646,0,public
C079647,1,private
C079648,0,public
C079649,0,private
C079650,1,private
C079651,0,private
C079652,0,public
C079653,0,private
C079654,1,private
C079655,0,public
C079656,0,private
C079657,0,private
C079658,1,private
C079659,1,private
C079660,0,private
C079661,0,public
C079662,0,private
C079663,1,private
C079664,0,public
C079665,0,private
C079666,0,public
C079667,0,private
C079668,0,private
C079669,1,public
C079670,0,public
C079671,0,private
C079672,0,public
C079673,0,private
C079674,1,private
C079675,0,public
C079676,1,public
C079677,1,private
C079678,0,public
C079679,0,private
C079680,0,public
C079681,1,private
C079682,0,private
C079683,1,private
C079684,0,public
C079685,1,private
C079686,1,private
C079687,0,private
C079688,0,private
C079689,0,private
C079690,0,private
C079691,1,private
C079692,0,private
C079693,0,private
C079694,1,private
C079695,1,private
C079696,0,private
C079697,1,public
C079698,0,private
C079699,1,private
C079700,0,private
C079701,0,private
C079702,1,public
C079703,0,public
C079704,0,public
C079705,1,private
C079706,0,private
C079707,0,public
C079708,1,private
C079709,0,private
C079710,1,private
C079711,0,public
C079712,0,private
C079713,0,private
C079714,0,private
C079715,0,public
C079716,0,private
C079717,0,private
C079718,0,public
C079719,0,private
C079720,1,private
C079721,1,private
C079722,1,public
C079723,1,public
C079724,0,private
C079725,0,private
C079726,0,private
C079727,0,public
C079728,0,public
C079729,0,public
C079730,1,private
C079731,0,private
C079732,0,private
C079733,0,private
C079734,0,public
C079735,1,public
C079736,1,public
C079737,1,private
C079738,0,public
C079739,0,public
